time,precip
"10Apr1970, 04:45",16.7
"10Apr1970, 05:00",16.7
"10Apr1970, 05:15",16.7
"10Apr1970, 05:30",16.7
"10Apr1970, 05:45",16.7
"10Apr1970, 06:00",16.7
"10Apr1970, 06:15",16.7
"10Apr1970, 06:30",16.7
"10Apr1970, 06:45",16.7
"10Apr1970, 07:00",16.7
"10Apr1970, 07:15",16.7
"10Apr1970, 07:30",16.7
"10Apr1970, 07:45",16.7
"10Apr1970, 08:00",16.7
"10Apr1970, 08:15",16.7
"10Apr1970, 08:30",16.7
"10Apr1970, 08:45",16.7
"10Apr1970, 09:00",16.7
"10Apr1970, 09:15",16.7
"10Apr1970, 09:30",16.7
"10Apr1970, 09:45",16.7
"10Apr1970, 10:00",16.7
"10Apr1970, 10:15",16.7
"10Apr1970, 10:30",16.7
"10Apr1970, 10:45",16.7
"10Apr1970, 11:00",16.7
"10Apr1970, 11:15",16.7
"10Apr1970, 11:30",16.7
"10Apr1970, 11:45",16.7
"10Apr1970, 12:00",16.7
"10Apr1970, 12:15",16.7
"10Apr1970, 12:30",16.7
"10Apr1970, 12:45",16.7
"10Apr1970, 13:00",16.7
"10Apr1970, 13:15",16.7
"10Apr1970, 13:30",16.7
"10Apr1970, 13:45",16.7
"10Apr1970, 14:00",16.7
"10Apr1970, 14:15",16.7
"10Apr1970, 14:30",16.7
"10Apr1970, 14:45",16.7
"10Apr1970, 15:00",16.7
"10Apr1970, 15:15",16.7
"10Apr1970, 15:30",16.7
"10Apr1970, 15:45",16.7
"10Apr1970, 16:00",16.7
"10Apr1970, 16:15",16.7
"10Apr1970, 16:30",16.7
"10Apr1970, 16:45",16.7
"10Apr1970, 17:00",16.7
"10Apr1970, 17:15",16.7
"10Apr1970, 17:30",16.7
"10Apr1970, 17:45",16.7
"10Apr1970, 18:00",16.7
"10Apr1970, 18:15",16.7
"10Apr1970, 18:30",16.7
"10Apr1970, 18:45",16.7
"10Apr1970, 19:00",16.7
"10Apr1970, 19:15",16.7
"10Apr1970, 19:30",16.7
"10Apr1970, 19:45",16.7
"10Apr1970, 20:00",16.7
"10Apr1970, 20:15",16.7
"10Apr1970, 20:30",16.7
"10Apr1970, 20:45",16.7
"10Apr1970, 21:00",16.7
"10Apr1970, 21:15",16.7
"10Apr1970, 21:30",16.7
"10Apr1970, 21:45",16.7
"10Apr1970, 22:00",16.7
"10Apr1970, 22:15",16.7
"10Apr1970, 22:30",16.7
"10Apr1970, 22:45",16.7
"10Apr1970, 23:00",16.7
"10Apr1970, 23:15",16.7
"10Apr1970, 23:30",16.7
"10Apr1970, 23:45",16.7
"11Apr1970, 00:00",16.7
"11Apr1970, 00:15",16.7
"11Apr1970, 00:30",16.7
"11Apr1970, 00:45",16.7
"11Apr1970, 01:00",16.7
"11Apr1970, 01:15",16.7
"11Apr1970, 01:30",16.7
"11Apr1970, 01:45",16.7
"11Apr1970, 02:00",16.7
"11Apr1970, 02:15",16.7
"11Apr1970, 02:30",16.7
"11Apr1970, 02:45",16.7
"11Apr1970, 03:00",16.7
"11Apr1970, 03:15",16.7
"11Apr1970, 03:30",16.7
"11Apr1970, 03:45",16.7
"11Apr1970, 04:00",16.7
"11Apr1970, 04:15",16.7
"11Apr1970, 04:30",16.7
"11Apr1970, 04:45",16.7
"11Apr1970, 05:00",16.7
"11Apr1970, 05:15",16.7
"11Apr1970, 05:30",16.7
"11Apr1970, 05:45",16.7
"11Apr1970, 06:00",16.7
"11Apr1970, 06:15",16.7
"11Apr1970, 06:30",16.7
"11Apr1970, 06:45",16.7
"11Apr1970, 07:00",16.7
"11Apr1970, 07:15",16.7
"11Apr1970, 07:30",16.7
"11Apr1970, 07:45",16.7
"11Apr1970, 08:00",16.7
"11Apr1970, 08:15",16.7
"11Apr1970, 08:30",16.7
"11Apr1970, 08:45",16.7
"11Apr1970, 09:00",16.7
"11Apr1970, 09:15",16.7
"11Apr1970, 09:30",16.7
"11Apr1970, 09:45",16.7
"11Apr1970, 10:00",16.7
"11Apr1970, 10:15",16.7
"11Apr1970, 10:30",16.7
"11Apr1970, 10:45",16.7
"11Apr1970, 11:00",16.7
"11Apr1970, 11:15",16.7
"11Apr1970, 11:30",16.7
"11Apr1970, 11:45",16.7
"11Apr1970, 12:00",16.7
"11Apr1970, 12:15",16.7
"11Apr1970, 12:30",16.7
"11Apr1970, 12:45",16.7
"11Apr1970, 13:00",16.7
"11Apr1970, 13:15",16.7
"11Apr1970, 13:30",16.7
"11Apr1970, 13:45",16.7
"11Apr1970, 14:00",16.7
"11Apr1970, 14:15",16.7
"11Apr1970, 14:30",16.7
"11Apr1970, 14:45",16.7
"11Apr1970, 15:00",16.7
"11Apr1970, 15:15",16.7
"11Apr1970, 15:30",16.7
"11Apr1970, 15:45",16.7
"11Apr1970, 16:00",16.7
"11Apr1970, 16:15",16.7
"11Apr1970, 16:30",16.7
"11Apr1970, 16:45",16.7
"11Apr1970, 17:00",16.7
"11Apr1970, 17:15",16.7
"11Apr1970, 17:30",16.7
"11Apr1970, 17:45",16.7
"11Apr1970, 18:00",16.7
"11Apr1970, 18:15",16.7
"11Apr1970, 18:30",16.7
"11Apr1970, 18:45",16.7
"11Apr1970, 19:00",16.7
"11Apr1970, 19:15",16.7
"11Apr1970, 19:30",16.7
"11Apr1970, 19:45",16.7
"11Apr1970, 20:00",16.7
"11Apr1970, 20:15",16.7
"11Apr1970, 20:30",16.7
"11Apr1970, 20:45",16.7
"11Apr1970, 21:00",16.7
"11Apr1970, 21:15",16.7
"11Apr1970, 21:30",16.7
"11Apr1970, 21:45",16.7
"11Apr1970, 22:00",16.7
"11Apr1970, 22:15",16.7
"11Apr1970, 22:30",16.7
"11Apr1970, 22:45",16.7
"11Apr1970, 23:00",16.7
"11Apr1970, 23:15",16.7
"11Apr1970, 23:30",16.7
"11Apr1970, 23:45",16.7
"12Apr1970, 00:00",16.7
"12Apr1970, 00:15",16.71
"12Apr1970, 00:30",16.72
"12Apr1970, 00:45",16.73
"12Apr1970, 01:00",16.74
"12Apr1970, 01:15",16.75
"12Apr1970, 01:30",16.76
"12Apr1970, 01:45",16.77
"12Apr1970, 02:00",16.78
"12Apr1970, 02:15",16.79
"12Apr1970, 02:30",16.8
"12Apr1970, 02:45",16.81
"12Apr1970, 03:00",16.82
"12Apr1970, 03:15",16.82
"12Apr1970, 03:30",16.83
"12Apr1970, 03:45",16.84
"12Apr1970, 04:00",16.85
"12Apr1970, 04:15",16.86
"12Apr1970, 04:30",16.86
"12Apr1970, 04:45",16.87
"12Apr1970, 05:00",16.88
"12Apr1970, 05:15",16.89
"12Apr1970, 05:30",16.89
"12Apr1970, 05:45",16.9
"12Apr1970, 06:00",16.9
"12Apr1970, 06:15",16.9
"12Apr1970, 06:30",16.9
"12Apr1970, 06:45",16.9
"12Apr1970, 07:00",16.9
"12Apr1970, 07:15",16.9
"12Apr1970, 07:30",16.9
"12Apr1970, 07:45",16.9
"12Apr1970, 08:00",16.9
"12Apr1970, 08:15",16.9
"12Apr1970, 08:30",16.9
"12Apr1970, 08:45",16.9
"12Apr1970, 09:00",16.9
"12Apr1970, 09:15",16.9
"12Apr1970, 09:30",16.9
"12Apr1970, 09:45",16.9
"12Apr1970, 10:00",16.9
"12Apr1970, 10:15",16.9
"12Apr1970, 10:30",16.9
"12Apr1970, 10:45",16.9
"12Apr1970, 11:00",16.9
"12Apr1970, 11:15",16.9
"12Apr1970, 11:30",16.9
"12Apr1970, 11:45",16.9
"12Apr1970, 12:00",16.9
"12Apr1970, 12:15",16.9
"12Apr1970, 12:30",16.9
"12Apr1970, 12:45",16.9
"12Apr1970, 13:00",16.9
"12Apr1970, 13:15",16.9
"12Apr1970, 13:30",16.9
"12Apr1970, 13:45",16.9
"12Apr1970, 14:00",16.9
"12Apr1970, 14:15",16.9
"12Apr1970, 14:30",16.9
"12Apr1970, 14:45",16.9
"12Apr1970, 15:00",16.9
"12Apr1970, 15:15",16.9
"12Apr1970, 15:30",16.9
"12Apr1970, 15:45",16.9
"12Apr1970, 16:00",16.9
"12Apr1970, 16:15",16.9
"12Apr1970, 16:30",16.9
"12Apr1970, 16:45",16.9
"12Apr1970, 17:00",16.9
"12Apr1970, 17:15",16.9
"12Apr1970, 17:30",16.9
"12Apr1970, 17:45",16.9
"12Apr1970, 18:00",16.9
"12Apr1970, 18:15",16.9
"12Apr1970, 18:30",16.9
"12Apr1970, 18:45",16.9
"12Apr1970, 19:00",16.9
"12Apr1970, 19:15",16.9
"12Apr1970, 19:30",16.9
"12Apr1970, 19:45",16.9
"12Apr1970, 20:00",16.9
"12Apr1970, 20:15",16.9
"12Apr1970, 20:30",16.9
"12Apr1970, 20:45",16.9
"12Apr1970, 21:00",16.9
"12Apr1970, 21:15",16.9
"12Apr1970, 21:30",16.9
"12Apr1970, 21:45",16.9
"12Apr1970, 22:00",16.9
"12Apr1970, 22:15",16.9
"12Apr1970, 22:30",16.9
"12Apr1970, 22:45",16.9
"12Apr1970, 23:00",16.9
"12Apr1970, 23:15",16.9
"12Apr1970, 23:30",16.9
"12Apr1970, 23:45",16.9
"13Apr1970, 00:00",16.9
"13Apr1970, 00:15",16.9
"13Apr1970, 00:30",16.9
"13Apr1970, 00:45",16.9
"13Apr1970, 01:00",16.9
"13Apr1970, 01:15",16.9
"13Apr1970, 01:30",16.9
"13Apr1970, 01:45",16.9
"13Apr1970, 02:00",16.9
"13Apr1970, 02:15",16.9
"13Apr1970, 02:30",16.9
"13Apr1970, 02:45",16.9
"13Apr1970, 03:00",16.9
"13Apr1970, 03:15",16.9
"13Apr1970, 03:30",16.9
"13Apr1970, 03:45",16.9
"13Apr1970, 04:00",16.9
"13Apr1970, 04:15",16.9
"13Apr1970, 04:30",16.9
"13Apr1970, 04:45",16.9
"13Apr1970, 05:00",16.9
"13Apr1970, 05:15",16.9
"13Apr1970, 05:30",16.9
"13Apr1970, 05:45",16.9
"13Apr1970, 06:00",16.9
"13Apr1970, 06:15",16.9
"13Apr1970, 06:30",16.9
"13Apr1970, 06:45",16.9
"13Apr1970, 07:00",16.9
"13Apr1970, 07:15",16.9
"13Apr1970, 07:30",16.9
"13Apr1970, 07:45",16.9
"13Apr1970, 08:00",16.9
"13Apr1970, 08:15",16.9
"13Apr1970, 08:30",16.9
"13Apr1970, 08:45",16.9
"13Apr1970, 09:00",16.9
"13Apr1970, 09:15",16.9
"13Apr1970, 09:30",16.9
"13Apr1970, 09:45",16.9
"13Apr1970, 10:00",16.9
"13Apr1970, 10:15",16.9
"13Apr1970, 10:30",16.9
"13Apr1970, 10:45",16.9
"13Apr1970, 11:00",16.9
"13Apr1970, 11:15",16.9
"13Apr1970, 11:30",16.9
"13Apr1970, 11:45",16.9
"13Apr1970, 12:00",16.9
"13Apr1970, 12:15",16.9
"13Apr1970, 12:30",16.9
"13Apr1970, 12:45",16.9
"13Apr1970, 13:00",16.9
"13Apr1970, 13:15",16.9
"13Apr1970, 13:30",16.9
"13Apr1970, 13:45",16.9
"13Apr1970, 14:00",16.9
"13Apr1970, 14:15",16.9
"13Apr1970, 14:30",16.9
"13Apr1970, 14:45",16.9
"13Apr1970, 15:00",16.9
"13Apr1970, 15:15",16.9
"13Apr1970, 15:30",16.9
"13Apr1970, 15:45",16.9
"13Apr1970, 16:00",16.9
"13Apr1970, 16:15",16.9
"13Apr1970, 16:30",16.9
"13Apr1970, 16:45",16.9
"13Apr1970, 17:00",16.9
"13Apr1970, 17:15",16.9
"13Apr1970, 17:30",16.9
"13Apr1970, 17:45",16.9
"13Apr1970, 18:00",16.9
"13Apr1970, 18:15",16.9
"13Apr1970, 18:30",16.9
"13Apr1970, 18:45",16.9
"13Apr1970, 19:00",16.9
"13Apr1970, 19:15",16.9
"13Apr1970, 19:30",16.9
"13Apr1970, 19:45",16.9
"13Apr1970, 20:00",16.9
"13Apr1970, 20:15",16.9
"13Apr1970, 20:30",16.9
"13Apr1970, 20:45",16.9
"13Apr1970, 21:00",16.9
"13Apr1970, 21:15",16.9
"13Apr1970, 21:30",16.9
"13Apr1970, 21:45",16.9
"13Apr1970, 22:00",16.9
"13Apr1970, 22:15",16.9
"13Apr1970, 22:30",16.9
"13Apr1970, 22:45",16.9
"13Apr1970, 23:00",16.9
"13Apr1970, 23:15",16.9
"13Apr1970, 23:30",16.9
"13Apr1970, 23:45",16.9
"14Apr1970, 00:00",16.9
"14Apr1970, 00:15",16.9
"14Apr1970, 00:30",16.9
"14Apr1970, 00:45",16.9
"14Apr1970, 01:00",16.9
"14Apr1970, 01:15",16.9
"14Apr1970, 01:30",16.9
"14Apr1970, 01:45",16.9
"14Apr1970, 02:00",16.9
"14Apr1970, 02:15",16.9
"14Apr1970, 02:30",16.9
"14Apr1970, 02:45",16.9
"14Apr1970, 03:00",16.9
"14Apr1970, 03:15",16.9
"14Apr1970, 03:30",16.9
"14Apr1970, 03:45",16.9
"14Apr1970, 04:00",16.9
"14Apr1970, 04:15",16.9
"14Apr1970, 04:30",16.9
"14Apr1970, 04:45",16.9
"14Apr1970, 05:00",16.9
"14Apr1970, 05:15",16.9
"14Apr1970, 05:30",16.9
"14Apr1970, 05:45",16.9
"14Apr1970, 06:00",16.9
"14Apr1970, 06:15",16.9
"14Apr1970, 06:30",16.9
"14Apr1970, 06:45",16.9
"14Apr1970, 07:00",16.9
"14Apr1970, 07:15",16.9
"14Apr1970, 07:30",16.9
"14Apr1970, 07:45",16.9
"14Apr1970, 08:00",16.9
"14Apr1970, 08:15",16.9
"14Apr1970, 08:30",16.9
"14Apr1970, 08:45",16.9
"14Apr1970, 09:00",16.9
"14Apr1970, 09:15",16.9
"14Apr1970, 09:30",16.9
"14Apr1970, 09:45",16.9
"14Apr1970, 10:00",16.9
"14Apr1970, 10:15",16.9
"14Apr1970, 10:30",16.9
"14Apr1970, 10:45",16.9
"14Apr1970, 11:00",16.9
"14Apr1970, 11:15",16.9
"14Apr1970, 11:30",16.9
"14Apr1970, 11:45",16.9
"14Apr1970, 12:00",16.9
"14Apr1970, 12:15",16.9
"14Apr1970, 12:30",16.9
"14Apr1970, 12:45",16.9
"14Apr1970, 13:00",16.9
"14Apr1970, 13:15",16.9
"14Apr1970, 13:30",16.9
"14Apr1970, 13:45",16.9
"14Apr1970, 14:00",16.9
"14Apr1970, 14:15",16.9
"14Apr1970, 14:30",16.9
"14Apr1970, 14:45",16.9
"14Apr1970, 15:00",16.9
"14Apr1970, 15:15",16.9
"14Apr1970, 15:30",16.9
"14Apr1970, 15:45",16.9
"14Apr1970, 16:00",16.9
"14Apr1970, 16:15",16.9
"14Apr1970, 16:30",16.9
"14Apr1970, 16:45",16.9
"14Apr1970, 17:00",16.9
"14Apr1970, 17:15",16.9
"14Apr1970, 17:30",16.9
"14Apr1970, 17:45",16.9
"14Apr1970, 18:00",16.9
"14Apr1970, 18:15",16.9
"14Apr1970, 18:30",16.9
"14Apr1970, 18:45",16.9
"14Apr1970, 19:00",16.9
"14Apr1970, 19:15",16.9
"14Apr1970, 19:30",16.9
"14Apr1970, 19:45",16.9
"14Apr1970, 20:00",16.9
"14Apr1970, 20:15",16.9
"14Apr1970, 20:30",16.9
"14Apr1970, 20:45",16.9
"14Apr1970, 21:00",16.9
"14Apr1970, 21:15",16.9
"14Apr1970, 21:30",16.9
"14Apr1970, 21:45",16.9
"14Apr1970, 22:00",16.9
"14Apr1970, 22:15",16.9
"14Apr1970, 22:30",16.9
"14Apr1970, 22:45",16.9
"14Apr1970, 23:00",16.9
"14Apr1970, 23:15",16.9
"14Apr1970, 23:30",16.9
"14Apr1970, 23:45",16.9
"15Apr1970, 00:00",16.9
"15Apr1970, 00:15",16.9
"15Apr1970, 00:30",16.9
"15Apr1970, 00:45",16.9
"15Apr1970, 01:00",16.9
"15Apr1970, 01:15",16.9
"15Apr1970, 01:30",16.9
"15Apr1970, 01:45",16.9
"15Apr1970, 02:00",16.9
"15Apr1970, 02:15",16.9
"15Apr1970, 02:30",16.9
"15Apr1970, 02:45",16.9
"15Apr1970, 03:00",16.9
"15Apr1970, 03:15",16.9
"15Apr1970, 03:30",16.9
"15Apr1970, 03:45",16.9
"15Apr1970, 04:00",16.9
"15Apr1970, 04:15",16.9
"15Apr1970, 04:30",16.9
"15Apr1970, 04:45",16.9
"15Apr1970, 05:00",16.9
"15Apr1970, 05:15",16.9
"15Apr1970, 05:30",16.9
"15Apr1970, 05:45",16.9
"15Apr1970, 06:00",16.9
"15Apr1970, 06:15",16.9
"15Apr1970, 06:30",16.9
"15Apr1970, 06:45",16.9
"15Apr1970, 07:00",16.9
"15Apr1970, 07:15",16.9
"15Apr1970, 07:30",16.9
"15Apr1970, 07:45",16.9
"15Apr1970, 08:00",16.9
"15Apr1970, 08:15",16.9
"15Apr1970, 08:30",16.9
"15Apr1970, 08:45",16.9
"15Apr1970, 09:00",16.9
"15Apr1970, 09:15",16.9
"15Apr1970, 09:30",16.9
"15Apr1970, 09:45",16.9
"15Apr1970, 10:00",16.9
"15Apr1970, 10:15",16.9
"15Apr1970, 10:30",16.9
"15Apr1970, 10:45",16.9
"15Apr1970, 11:00",16.9
"15Apr1970, 11:15",16.9
"15Apr1970, 11:30",16.9
"15Apr1970, 11:45",16.9
"15Apr1970, 12:00",16.9
"15Apr1970, 12:15",16.9
"15Apr1970, 12:30",16.9
"15Apr1970, 12:45",16.9
"15Apr1970, 13:00",16.9
"15Apr1970, 13:15",16.9
"15Apr1970, 13:30",16.9
"15Apr1970, 13:45",16.9
"15Apr1970, 14:00",16.9
"15Apr1970, 14:15",16.9
"15Apr1970, 14:30",16.9
"15Apr1970, 14:45",16.9
"15Apr1970, 15:00",16.9
"15Apr1970, 15:15",16.9
"15Apr1970, 15:30",16.9
"15Apr1970, 15:45",16.9
"15Apr1970, 16:00",16.9
"15Apr1970, 16:15",16.9
"15Apr1970, 16:30",16.9
"15Apr1970, 16:45",16.9
"15Apr1970, 17:00",16.9
"15Apr1970, 17:15",16.9
"15Apr1970, 17:30",16.9
"15Apr1970, 17:45",16.9
"15Apr1970, 18:00",16.9
"15Apr1970, 18:15",16.9
"15Apr1970, 18:30",16.9
"15Apr1970, 18:45",16.9
"15Apr1970, 19:00",16.9
"15Apr1970, 19:15",16.9
"15Apr1970, 19:30",16.9
"15Apr1970, 19:45",16.9
"15Apr1970, 20:00",16.9
"15Apr1970, 20:15",16.9
"15Apr1970, 20:30",16.9
"15Apr1970, 20:45",16.9
"15Apr1970, 21:00",16.9
"15Apr1970, 21:15",16.9
"15Apr1970, 21:30",16.9
"15Apr1970, 21:45",16.9
"15Apr1970, 22:00",16.9
"15Apr1970, 22:15",16.9
"15Apr1970, 22:30",16.9
"15Apr1970, 22:45",16.9
"15Apr1970, 23:00",16.9
"15Apr1970, 23:15",16.9
"15Apr1970, 23:30",16.9
"15Apr1970, 23:45",16.9
"16Apr1970, 00:00",16.9
"16Apr1970, 00:15",16.9
"16Apr1970, 00:30",16.9
"16Apr1970, 00:45",16.9
"16Apr1970, 01:00",16.9
"16Apr1970, 01:15",16.9
"16Apr1970, 01:30",16.9
"16Apr1970, 01:45",16.9
"16Apr1970, 02:00",16.9
"16Apr1970, 02:15",16.9
"16Apr1970, 02:30",16.9
"16Apr1970, 02:45",16.9
"16Apr1970, 03:00",16.9
"16Apr1970, 03:15",16.9
"16Apr1970, 03:30",16.9
"16Apr1970, 03:45",16.9
"16Apr1970, 04:00",16.9
"16Apr1970, 04:15",16.9
"16Apr1970, 04:30",16.9
"16Apr1970, 04:45",16.9
"16Apr1970, 05:00",16.9
"16Apr1970, 05:15",16.9
"16Apr1970, 05:30",16.9
"16Apr1970, 05:45",16.9
"16Apr1970, 06:00",16.9
"16Apr1970, 06:15",16.9
"16Apr1970, 06:30",16.9
"16Apr1970, 06:45",16.9
"16Apr1970, 07:00",16.9
"16Apr1970, 07:15",16.9
"16Apr1970, 07:30",16.9
"16Apr1970, 07:45",16.9
"16Apr1970, 08:00",16.9
"16Apr1970, 08:15",16.9
"16Apr1970, 08:30",16.9
"16Apr1970, 08:45",16.9
"16Apr1970, 09:00",16.9
"16Apr1970, 09:15",16.9
"16Apr1970, 09:30",16.9
"16Apr1970, 09:45",16.9
"16Apr1970, 10:00",16.9
"16Apr1970, 10:15",16.9
"16Apr1970, 10:30",16.9
"16Apr1970, 10:45",16.9
"16Apr1970, 11:00",16.9
"16Apr1970, 11:15",16.9
"16Apr1970, 11:30",16.9
"16Apr1970, 11:45",16.9
"16Apr1970, 12:00",16.9
"16Apr1970, 12:15",16.9
"16Apr1970, 12:30",16.9
"16Apr1970, 12:45",16.9
"16Apr1970, 13:00",16.9
"16Apr1970, 13:15",16.9
"16Apr1970, 13:30",16.9
"16Apr1970, 13:45",16.9
"16Apr1970, 14:00",16.9
"16Apr1970, 14:15",16.9
"16Apr1970, 14:30",16.9
"16Apr1970, 14:45",16.9
"16Apr1970, 15:00",16.9
"16Apr1970, 15:15",16.9
"16Apr1970, 15:30",16.9
"16Apr1970, 15:45",16.9
"16Apr1970, 16:00",16.9
"16Apr1970, 16:15",16.9
"16Apr1970, 16:30",16.9
"16Apr1970, 16:45",16.9
"16Apr1970, 17:00",16.9
"16Apr1970, 17:15",16.9
"16Apr1970, 17:30",16.9
"16Apr1970, 17:45",16.9
"16Apr1970, 18:00",16.9
"16Apr1970, 18:15",16.9
"16Apr1970, 18:30",16.9
"16Apr1970, 18:45",16.9
"16Apr1970, 19:00",16.9
"16Apr1970, 19:15",16.9
"16Apr1970, 19:30",16.9
"16Apr1970, 19:45",16.9
"16Apr1970, 20:00",16.9
"16Apr1970, 20:15",16.9
"16Apr1970, 20:30",16.9
"16Apr1970, 20:45",16.9
"16Apr1970, 21:00",16.9
"16Apr1970, 21:15",16.9
"16Apr1970, 21:30",16.9
"16Apr1970, 21:45",16.9
"16Apr1970, 22:00",16.9
"16Apr1970, 22:15",16.9
"16Apr1970, 22:30",16.9
"16Apr1970, 22:45",16.9
"16Apr1970, 23:00",16.9
"16Apr1970, 23:15",16.9
"16Apr1970, 23:30",16.9
"16Apr1970, 23:45",16.9
"17Apr1970, 00:00",16.9
"17Apr1970, 00:15",16.9
"17Apr1970, 00:30",16.9
"17Apr1970, 00:45",16.9
"17Apr1970, 01:00",16.9
"17Apr1970, 01:15",16.9
"17Apr1970, 01:30",16.9
"17Apr1970, 01:45",16.9
"17Apr1970, 02:00",16.9
"17Apr1970, 02:15",16.9
"17Apr1970, 02:30",16.9
"17Apr1970, 02:45",16.9
"17Apr1970, 03:00",16.9
"17Apr1970, 03:15",16.9
"17Apr1970, 03:30",16.9
"17Apr1970, 03:45",16.9
"17Apr1970, 04:00",16.9
"17Apr1970, 04:15",16.9
"17Apr1970, 04:30",16.9
"17Apr1970, 04:45",16.9
"17Apr1970, 05:00",16.9
"17Apr1970, 05:15",16.9
"17Apr1970, 05:30",16.9
"17Apr1970, 05:45",16.9
"17Apr1970, 06:00",16.9
"17Apr1970, 06:15",16.9
"17Apr1970, 06:30",16.9
"17Apr1970, 06:45",16.9
"17Apr1970, 07:00",16.9
"17Apr1970, 07:15",16.9
"17Apr1970, 07:30",16.9
"17Apr1970, 07:45",16.9
"17Apr1970, 08:00",16.9
"17Apr1970, 08:15",16.9
"17Apr1970, 08:30",16.9
"17Apr1970, 08:45",16.9
"17Apr1970, 09:00",16.9
"17Apr1970, 09:15",16.9
"17Apr1970, 09:30",16.9
"17Apr1970, 09:45",16.9
"17Apr1970, 10:00",16.9
"17Apr1970, 10:15",16.9
"17Apr1970, 10:30",16.9
"17Apr1970, 10:45",16.9
"17Apr1970, 11:00",16.9
"17Apr1970, 11:15",16.9
"17Apr1970, 11:30",16.9
"17Apr1970, 11:45",16.9
"17Apr1970, 12:00",16.9
"17Apr1970, 12:15",16.9
"17Apr1970, 12:30",16.9
"17Apr1970, 12:45",16.9
"17Apr1970, 13:00",16.9
"17Apr1970, 13:15",16.9
"17Apr1970, 13:30",16.9
"17Apr1970, 13:45",16.9
"17Apr1970, 14:00",16.9
"17Apr1970, 14:15",16.9
"17Apr1970, 14:30",16.9
"17Apr1970, 14:45",16.9
"17Apr1970, 15:00",16.9
"17Apr1970, 15:15",16.9
"17Apr1970, 15:30",16.9
"17Apr1970, 15:45",16.9
"17Apr1970, 16:00",16.9
"17Apr1970, 16:15",16.9
"17Apr1970, 16:30",16.9
"17Apr1970, 16:45",16.9
"17Apr1970, 17:00",16.9
"17Apr1970, 17:15",16.9
"17Apr1970, 17:30",16.9
"17Apr1970, 17:45",16.9
"17Apr1970, 18:00",16.9
"17Apr1970, 18:15",16.9
"17Apr1970, 18:30",16.9
"17Apr1970, 18:45",16.9
"17Apr1970, 19:00",16.9
"17Apr1970, 19:15",16.9
"17Apr1970, 19:30",16.9
"17Apr1970, 19:45",16.9
"17Apr1970, 20:00",16.9
"17Apr1970, 20:15",16.9
"17Apr1970, 20:30",16.9
"17Apr1970, 20:45",16.9
"17Apr1970, 21:00",16.9
"17Apr1970, 21:15",16.9
"17Apr1970, 21:30",16.9
"17Apr1970, 21:45",16.9
"17Apr1970, 22:00",16.9
"17Apr1970, 22:15",16.9
"17Apr1970, 22:30",16.9
"17Apr1970, 22:45",16.9
"17Apr1970, 23:00",16.9
"17Apr1970, 23:15",16.9
"17Apr1970, 23:30",16.9
"17Apr1970, 23:45",16.9
"18Apr1970, 00:00",16.9
"18Apr1970, 00:15",16.9
"18Apr1970, 00:30",16.9
"18Apr1970, 00:45",16.9
"18Apr1970, 01:00",16.9
"18Apr1970, 01:15",16.9
"18Apr1970, 01:30",16.9
"18Apr1970, 01:45",16.9
"18Apr1970, 02:00",16.9
"18Apr1970, 02:15",16.9
"18Apr1970, 02:30",16.9
"18Apr1970, 02:45",16.9
"18Apr1970, 03:00",16.9
"18Apr1970, 03:15",16.9
"18Apr1970, 03:30",16.9
"18Apr1970, 03:45",16.9
"18Apr1970, 04:00",16.9
"18Apr1970, 04:15",16.9
"18Apr1970, 04:30",16.9
"18Apr1970, 04:45",16.9
"18Apr1970, 05:00",16.9
"18Apr1970, 05:15",16.9
"18Apr1970, 05:30",16.9
"18Apr1970, 05:45",16.9
"18Apr1970, 06:00",16.9
"18Apr1970, 06:15",16.9
"18Apr1970, 06:30",16.9
"18Apr1970, 06:45",16.9
"18Apr1970, 07:00",16.9
"18Apr1970, 07:15",16.9
"18Apr1970, 07:30",16.9
"18Apr1970, 07:45",16.9
"18Apr1970, 08:00",16.9
"18Apr1970, 08:15",16.9
"18Apr1970, 08:30",16.9
"18Apr1970, 08:45",16.9
"18Apr1970, 09:00",16.9
"18Apr1970, 09:15",16.9
"18Apr1970, 09:30",16.9
"18Apr1970, 09:45",16.9
"18Apr1970, 10:00",16.9
"18Apr1970, 10:15",16.9
"18Apr1970, 10:30",16.9
"18Apr1970, 10:45",16.9
"18Apr1970, 11:00",16.9
"18Apr1970, 11:15",16.9
"18Apr1970, 11:30",16.9
"18Apr1970, 11:45",16.9
"18Apr1970, 12:00",16.9
"18Apr1970, 12:15",16.9
"18Apr1970, 12:30",16.9
"18Apr1970, 12:45",16.9
"18Apr1970, 13:00",16.9
"18Apr1970, 13:15",16.9
"18Apr1970, 13:30",16.9
"18Apr1970, 13:45",16.9
"18Apr1970, 14:00",16.9
"18Apr1970, 14:15",16.9
"18Apr1970, 14:30",16.9
"18Apr1970, 14:45",16.9
"18Apr1970, 15:00",16.9
"18Apr1970, 15:15",16.9
"18Apr1970, 15:30",16.9
"18Apr1970, 15:45",16.9
"18Apr1970, 16:00",16.9
"18Apr1970, 16:15",16.9
"18Apr1970, 16:30",16.9
"18Apr1970, 16:45",16.9
"18Apr1970, 17:00",16.9
"18Apr1970, 17:15",16.9
"18Apr1970, 17:30",16.9
"18Apr1970, 17:45",16.9
"18Apr1970, 18:00",16.9
"18Apr1970, 18:15",16.9
