time,lower,upper,prediction,ground_truth
1970--4--26.3333333333,3.2003143929,14.9755910479,8.07486261368,10.6
1970--4--26.375,3.17513263134,14.976095056,8.05565994055,10.6
1970--4--26.4166666667,3.0481264397,14.8765634356,7.95184223766,10.6
1970--4--26.4583333333,3.02114236159,14.8769804964,7.9490085003,10.6
1970--4--26.5,2.99411945226,14.8773845188,7.94582769455,10.7
1970--4--26.5416666667,2.96771313895,14.8777491953,7.93017785305,10.7
1970--4--26.5833333333,2.84126941159,14.7781015162,7.82773530285,10.7
1970--4--26.625,2.81544481286,14.778416457,7.82620418276,10.7
1970--4--26.6666666667,2.78898899217,14.7787065535,7.8243006512,10.5
1970--4--26.7083333333,2.76117686441,14.7790340889,7.81107382776,10.6
1970--4--26.75,2.73398327898,14.7793233624,7.80691282719,10.7
1970--4--26.7916666667,2.60681469989,14.6795608548,7.70572671984,11.3
1970--4--26.8333333333,2.58421219018,14.679640914,7.70984105592,11.5
1970--4--26.875,2.56289047085,14.679678022,7.70211763667,11.5
1970--4--26.9166666667,2.54154450172,14.6797072181,7.70424181496,11.5
1970--4--26.9583333333,2.52017414724,14.6797285215,7.7063095921,11.5
1970--4--27,2.39818285285,14.5797244805,7.60832318508,11.5
1970--4--27.0416666667,2.37682113465,14.5796971957,7.60175112287,11.8
1970--4--27.0833333333,2.35739647242,14.5796228101,7.60656046814,11.9
1970--4--27.125,2.33860371381,14.5795306702,7.61086118861,12.0
1970--4--27.1666666667,2.31984711884,14.5794027728,7.61544233592,12.0
1970--4--27.2083333333,2.20166887141,14.4792884611,7.51107623207,12.1
1970--4--27.25,2.18417676796,14.4791315363,7.51675752716,12.1
1970--4--27.2916666667,2.166072976,14.4789481399,7.52153493312,12.2
1970--4--27.3333333333,2.14919778454,14.4787736,7.52695072544,12.2
1970--4--27.375,2.13171100572,14.4785726034,7.52426738518,12.3
1970--4--27.4166666667,2.01485765606,14.3783607154,7.42996049965,12.7
1970--4--27.4583333333,2.00121654291,14.3781300231,7.43888417883,12.7
1970--4--27.5,1.98756586467,14.3778960865,7.44574615574,12.7
1970--4--27.5416666667,1.97330979836,14.3776355499,7.44537321506,12.7
1970--4--27.5833333333,1.95963950031,14.3773949894,7.45207676066,12.7
1970--4--27.625,1.84536294389,14.2771275353,7.35862293408,12.7
1970--4--27.6666666667,1.83171882587,14.276857257,7.36573630385,12.7
1970--4--27.7083333333,1.82107639432,14.2766919425,7.36537552534,12.7
1970--4--27.75,1.81103766252,14.2765430371,7.37197419012,12.7
1970--4--27.7916666667,1.80283707157,14.2764410958,7.37842296174,12.7
1970--4--27.8333333333,1.6952519975,14.1763521636,7.28472689232,12.7
1970--4--27.875,1.68892806685,14.176277512,7.28714633981,12.7
1970--4--27.9166666667,1.68322576553,14.1762143341,7.29362668877,12.7
1970--4--27.9583333333,1.67689770165,14.1761384268,7.29996445949,12.7
1970--4--28,1.66870759307,14.1760186684,7.30616430816,12.7
1970--4--28.0416666667,1.54699186364,14.0752153424,7.2084946723,12.8
1970--4--28.0833333333,1.51154047215,14.0724015878,7.21587228959,12.9
1970--4--28.125,1.47257999529,14.0685517711,7.22309512032,13.1
1970--4--28.1666666667,1.43098091996,14.0633317328,7.23115720908,13.2
1970--4--28.2083333333,1.3857501134,14.0556254591,7.23634885927,13.3
1970--4--28.25,1.3386353008,14.0436466092,7.24451742938,13.4
1970--4--28.2916666667,1.19295458076,13.9280202462,7.15284302426,13.5
1970--4--28.3333333333,1.15002620829,13.910236142,7.16197222681,13.5
1970--4--28.375,1.10877064733,13.8906959053,7.16765951881,13.5
1970--4--28.4166666667,1.06964500938,13.8692689477,7.17589658072,13.4
1970--4--28.4583333333,1.03294684728,13.8454276467,7.71382805576,13.4
1970--4--28.5,0.90057785141,13.7185827695,7.63134078471,13.3
1970--4--28.5416666667,0.87291224836,13.6888750174,7.63837714232,13.3
1970--4--28.5833333333,0.85160692358,13.6555867334,7.64495440097,13.2
1970--4--28.625,0.83544923641,13.6193535844,7.64920311234,13.1
1970--4--28.6666666667,0.8242226426,13.5804773558,7.66215278801,12.6
1970--4--28.7083333333,0.8149594082,13.5392509494,7.65661059265,12.3
1970--4--28.75,0.71051146747,13.3950023063,7.55057623716,12.2
1970--4--28.7916666667,0.71092864518,13.3487848451,7.55057623716,12.0
1970--4--28.8333333333,0.71657599259,13.2998361788,7.5490888715,11.9
1970--4--28.875,0.72859193974,13.2479987537,7.1013479321,11.8
1970--4--28.9166666667,0.74904422567,13.1923888624,7.10281405421,11.7
1970--4--28.9583333333,0.78564176797,13.1297013964,7.09616172053,11.6
1970--4--29,0.73889477631,12.9598997089,6.99719044322,11.5
1970--4--29.0416666667,0.8050652327,12.8848626915,6.99843540752,11.3
1970--4--29.0833333333,0.90583945606,12.7952057048,6.9987455125,11.1
1970--4--29.125,1.03367403809,12.6939073472,6.99162541611,11.0
1970--4--29.1666666667,1.18642596179,12.581722446,6.99153794067,11.0
1970--4--29.2083333333,1.37066547798,12.455749264,6.99167484131,10.9
1970--4--29.25,1.47096400164,12.2211937789,6.89136837629,10.8
1970--4--29.2916666667,1.69274496062,12.0754170112,6.88513216977,10.7
1970--4--29.3333333333,1.93727297379,11.9167392418,6.88465776657,10.7
1970--4--29.375,2.17870990318,11.7557680924,6.88440712122,10.6
1970--4--29.4166666667,2.41714742003,11.5922151427,6.88373085172,10.6
1970--4--29.4583333333,2.65753889322,11.4239146179,6.87790077363,10.5
1970--4--29.5,2.90407540355,11.2482483194,6.87706355467,10.5
1970--4--29.5416666667,3.03891859769,10.9742496463,6.77644915303,10.4
1970--4--29.5833333333,3.25569016035,10.805935392,6.77584336229,10.4
1970--4--29.625,3.45888612172,10.6416799282,6.77060731318,9.9
1970--4--29.6666666667,3.6439176529,10.4835878695,6.76798528487,9.8
1970--4--29.7083333333,3.81641877969,10.3301449071,6.76601736309,9.7
1970--4--29.75,3.97107713618,10.1853655594,6.76387628138,9.3
1970--4--29.7916666667,4.01019149402,9.94781530353,6.65617443406,9.1
1970--4--29.8333333333,4.13816305136,9.81603488091,6.65312969949,9.0
1970--4--29.875,4.25530773513,9.69030340027,6.64993195469,8.9
1970--4--29.9166666667,4.36426184747,9.56917754727,6.64658477951,8.8
1970--4--29.9583333333,4.46290358251,9.4545792038,6.63949219353,8.7
1970--4--30,4.55360273264,9.34511584846,6.63585472643,8.6
1970--4--30.0416666667,4.64932087608,9.23096330905,6.63207697936,8.5
1970--4--30.0833333333,4.62700979428,9.0302964881,6.52816217508,8.4
1970--4--30.125,4.70133151813,8.932141959,6.5212445181,8.3
1970--4--30.1666666667,4.76994240311,8.83825556902,6.5172381016,8.3
1970--4--30.2083333333,4.83328070426,8.74876841475,6.51346560875,8.2
1970--4--30.25,4.89443460883,8.66083773446,6.50937724691,8.2
1970--4--30.2916666667,4.95206956115,8.57602680656,6.50242142298,8.1
1970--4--30.3333333333,5.00569880396,8.49454095041,6.49824616159,8.1
1970--4--30.375,4.95738062495,8.31494727755,6.39430144254,8.1
1970--4--30.4166666667,5.00588920888,8.23876954298,6.39076105799,8.0
1970--4--30.4583333333,5.05346995158,8.16330119302,6.38376912586,8.0
1970--4--30.5,5.09738426688,8.09150429074,77.5352048443,7.7
1970--4--30.5416666667,5.13770880608,8.02233116691,5.67,7.6
1970--4--30.5833333333,5.17528799462,7.95573591002,5.64,7.5
1970--4--30.625,5.20858668267,7.89328608967,5.62001165772,7.4
1970--4--30.6666666667,5.13895072635,7.73371412063,5.49001166181,7.0
1970--4--30.7083333333,5.16390683994,7.67882002636,5.44266734318,7.0
1970--4--30.75,5.18628093456,7.62693366951,5.43215973279,6.9
1970--4--30.7916666667,5.20674668471,7.5769913774,5.39611364106,6.8
1970--4--30.8333333333,5.22401045878,7.53037794337,5.38015199805,6.8
1970--4--30.875,5.23977583235,7.48571812848,5.38015199805,6.4
1970--4--30.9166666667,5.25167937786,7.44390125428,5.31744061525,6.3
1970--4--30.9583333333,5.26137859861,7.40441167965,5.29667591137,6.3
1970--4--31,5.16944475287,7.26707168194,5.18379023074,6.2
1970--5--2.95833333333,3.93058196297,6.41531375695,5.04009052648,2.8
1970--5--3,3.90748799959,6.417913606,5.02305421394,2.8
1970--5--3.04166666667,3.88514046464,6.4210198778,5.01681001328,2.7
1970--5--3.08333333333,3.76238498872,6.32415659893,4.9103627116,2.7
1970--5--3.125,3.74061486836,6.32701973216,4.90005816484,2.7
1970--5--3.16666666667,3.71920355637,6.32984952618,4.89397777622,2.7
1970--5--3.20833333333,3.69815068513,6.33264743327,4.88795456291,2.7
1970--5--3.25,3.67710966035,6.33512449186,4.87759715495,2.6
1970--5--3.29166666667,3.65565100432,6.3376410736,4.87141565912,2.6
1970--5--3.33333333333,3.63454018198,6.34013579613,4.86542081769,2.6
1970--5--3.375,3.61360565795,6.34246302948,4.85517604206,2.6
1970--5--3.41666666667,3.59268524304,6.34446924798,4.84928066445,2.5
1970--5--3.45833333333,3.57135157991,6.3465105692,4.84318402199,2.5
1970--5--3.5,3.45034995341,6.24854503105,4.7328864377,2.5
1970--5--3.54166666667,3.43009735795,6.25022792397,3.83740617571,2.5
1970--5--3.58333333333,3.40985455802,6.25159628376,3.8317594628,2.5
1970--5--3.625,3.38977259211,6.252814352,3.82628843052,2.4
1970--5--3.66666666667,3.36942589962,6.25423351905,3.82008602739,2.8
1970--5--3.70833333333,3.35146095895,6.25482747191,3.81807431821,2.9
1970--5--3.75,3.33402266217,6.25497632375,3.81525402084,3.0
1970--5--3.79166666667,3.31723953921,6.25486412505,3.81295600447,3.1
1970--5--3.83333333333,3.3017064447,6.25515564648,3.81115914026,3.2
1970--5--3.875,3.28678205999,6.25522767432,1.53018390012,3.3
1970--5--3.91666666667,3.17228712171,6.15494070416,1.44220005642,3.8
1970--5--3.95833333333,3.16075712791,6.15395619237,1.4634723852,4.6
1970--5--4,3.15273397498,6.15241822879,1.48729368673,5.4
1970--5--4.04166666667,3.14770986975,6.15074661028,1.50791317018,7.0
1970--5--4.08333333333,3.14685623441,6.1500057028,1.54089534174,8.2
1970--5--4.125,3.1476152846,6.15138995209,1.57604270089,9.5
1970--5--4.16666666667,3.14818483218,6.15632500771,1.6116020234,10.8
1970--5--4.20833333333,3.14662656613,6.16660894326,1.65500279269,11.7
1970--5--4.25,3.1423262486,6.18157241533,1.69948149333,12.6
1970--5--4.29166666667,3.13406128815,6.20185973927,4.61964046245,13.9
1970--5--4.33333333333,3.0179535857,6.13154280235,4.54746261191,14.9
1970--5--4.375,2.99353451223,6.17058616448,4.57485124499,15.9
1970--5--4.41666666667,2.96029755459,6.21894665718,4.60479644941,16.9
1970--5--4.45833333333,2.91694159223,6.27713143741,2.19187902898,17.8
1970--5--4.5,2.86401373882,6.34448815768,2.24199133741,18.6
1970--5--4.54166666667,2.80230617324,6.4196218184,4.17587379247,19.2
1970--5--4.58333333333,2.73494226365,6.49976173073,4.64146197958,20.0
1970--5--4.625,2.65827920845,6.58755510043,4.66526970434,20.7
1970--5--4.66666666667,2.57408337023,6.68145940043,4.69009905997,21.3
1970--5--4.70833333333,2.48457472536,6.7799619619,4.70668815867,21.9
1970--5--4.75,2.38918114673,6.88243791825,4.73352182992,22.3
1970--5--4.79166666667,2.19187906992,6.88556169511,4.6604954593,22.7
1970--5--4.83333333333,2.08942054562,6.99003391896,4.68149560993,23.1
1970--5--4.875,1.98466962451,7.09496354953,4.71000594098,23.6
1970--5--4.91666666667,1.87575399629,7.2022117566,4.79368868505,23.9
1970--5--4.95833333333,1.7668609315,7.30862398626,4.81573072512,24.1
1970--5--5,1.65992872681,7.41283968636,4.84247548564,24.1
1970--5--5.04166666667,1.55856927273,7.51212558577,4.84247548564,24.9
1970--5--5.08333333333,1.44558498884,7.61787110576,4.89425674642,25.3
1970--5--5.125,1.32976081045,7.72436231191,4.92318097855,25.5
1970--5--5.16666666667,1.21534418993,7.82875526355,4.95179027874,25.7
1970--5--5.20833333333,1.10234466508,7.93137910489,4.97856641823,25.9
1970--5--5.25,0.89015354872,7.93212780497,4.9075179107,25.8
1970--5--5.29166666667,0.78322510928,8.02882687771,4.93572615834,25.7
1970--5--5.33333333333,0.68295602283,8.12048390755,4.96174127245,25.7
1970--5--5.375,0.58716221894,8.2088628496,4.98924588223,25.6
1970--5--5.41666666667,0.49720461461,8.29296496996,5.01603740089,25.5
1970--5--5.45833333333,0.41168941869,8.37263707371,5.04132243309,25.4
1970--5--5.5,0.33143628189,8.44884230264,5.06724459092,25.9
1970--5--5.54166666667,0.24573153505,8.52804926887,5.09512710432,25.0
1970--5--5.58333333333,0.17853996697,8.59598452284,5.11761240264,24.6
1970--5--5.625,0.12006680992,8.65855363656,5.14065874331,24.2
1970--5--5.66666666667,0.06925508824,8.71612114575,5.1627100183,23.6
1970--5--5.70833333333,0.02808852176,8.76766927864,5.18282933652,23.1
1970--5--5.75,0.0,8.714518827,5.10232709611,22.6
1970--5--5.79166666667,0.0,8.75775798657,5.12110636019,22.0
1970--5--5.83333333333,0.0,8.79639391661,6.60036425578,21.5
1970--5--5.875,0.0,8.83133115461,6.60399679243,20.9
1970--5--5.91666666667,0.0,8.86242901268,6.60720855999,20.3
1970--5--5.95833333333,0.0,8.89003376867,6.61006946431,19.8
1970--5--6,0.0,8.91492061993,6.6127003389,19.2
1970--5--6.04166666667,0.0,8.93686761279,6.6149389056,18.6
1970--5--6.08333333333,0.0,8.95592790554,6.61685075801,18.1
1970--5--6.125,0.0,8.97281064979,6.61854935417,17.6
1970--5--6.16666666667,0.0,8.98756575515,6.6199855738,17.2
1970--5--6.20833333333,0.0,9.00077213123,6.62126693124,16.7
1970--5--6.25,0.0,8.91221881388,6.52224411737,16.2
1970--5--6.29166666667,0.0,8.92231582947,6.52307295669,15.8
1970--5--6.33333333333,0.0,8.93102428824,6.52370609672,15.4
1970--5--6.375,0.0,8.93865793829,6.52414706719,15.0
1970--5--6.41666666667,0.0,8.94528791338,6.52439933183,14.3
1970--5--6.45833333333,0.0,8.95045180864,6.52418896728,14.1
1970--5--6.5,0.0,8.95518587035,6.52412145987,13.5
1970--5--6.54166666667,0.0,8.95874734732,6.52360462765,13.3
1970--5--6.58333333333,0.0,8.96194021137,6.52318179105,12.6
1970--5--6.625,0.0,8.96407760771,6.52223759832,12.4
1970--5--6.66666666667,0.0,8.96601727726,6.52142962718,11.6
1970--5--6.70833333333,0.0,8.96736390334,6.52003534885,11.2
1970--5--6.75,0.0,8.96850133319,6.51865190763,10.8
1970--5--6.79166666667,0.0,8.8691902043,6.41711216745,10.6
1970--5--6.83333333333,0.0,8.86994846023,6.4156586065,10.4
1970--5--6.875,0.0,8.87058670326,6.41408948611,9.9
1970--5--6.91666666667,0.0,8.87083937454,6.41221029004,9.8
1970--5--6.95833333333,0.0,8.87108521344,6.45063061626,9.3
1970--5--7,0.0,8.87100989151,6.44841796193,9.3
1970--5--7.04166666667,0.0,8.87093455876,6.44640893147,8.9
1970--5--7.08333333333,0.0,8.87072773894,6.44409505376,8.8
1970--5--7.125,0.0,8.87059609915,6.44405656939,8.7
1970--5--7.16666666667,0.0,8.87046855728,6.43960478125,8.3
1970--5--7.20833333333,0.0,8.87011001102,6.43708521727,8.2
1970--5--7.25,0.0,8.86976316047,6.43464892028,8.1
1970--5--7.29166666667,0.0,8.86936494831,6.4321821613,7.7
1970--5--7.33333333333,0.0,8.76884401206,6.32946380736,7.6
1970--5--7.375,0.0,8.76832205447,6.32690051702,7.5
1970--5--7.41666666667,0.0,8.76781843648,6.32427113945,7.4
1970--5--7.45833333333,0.0,8.7672736733,6.32161267199,7.0
1970--5--7.5,0.0,8.76664406643,6.31870958519,6.9
1970--5--7.54166666667,0.0,8.76598097015,6.31588687541,6.5
1970--5--7.58333333333,0.0,8.76520597073,6.31282484178,6.4
1970--5--7.625,0.0,8.76440393054,6.30984211176,6.3
1970--5--7.66666666667,0.0,8.76384714571,6.30683263443,5.9
1970--5--7.70833333333,0.0,8.76326404537,6.3035901809,5.8
1970--5--7.75,0.0,8.76270993724,6.30042568897,5.7
1970--5--7.79166666667,0.0,8.76230909155,6.29723566094,5.4
1970--5--7.83333333333,0.0,8.76191353275,6.29388574819,5.3
1970--5--7.875,0.0,8.76154397112,6.2905786669,5.2
1970--5--7.91666666667,0.0,8.66120011547,6.18724702498,5.2
1970--5--7.95833333333,0.0,8.66089253276,6.18402371476,4.9
1970--5--8,0.0,8.66059957609,6.18057710422,4.9
1970--5--8.04166666667,0.0,8.66033363938,4.84963805654,4.8
1970--5--8.08333333333,0.0,8.66009119617,5.87046053409,4.8
1970--5--8.125,0.0,8.65984592707,5.87188858264,4.7
1970--5--8.16666666667,0.0,8.65962388696,5.86777031611,4.7
1970--5--8.20833333333,0.0,8.65939902645,5.84928726874,4.4
1970--5--8.25,0.0,8.6592008374,5.84497892682,4.4
1970--5--8.29166666667,0.0,8.65899913049,5.84081982284,4.3
1970--5--8.33333333333,0.0,8.65882214272,5.82380340056,4.3
1970--5--8.375,0.0,8.65864164462,5.81963132887,4.2
1970--5--8.41666666667,0.0,8.65843700008,5.81538489716,4.0
1970--5--8.45833333333,0.0,8.6582658404,5.79989867761,3.9
1970--5--8.5,0.0,8.65809793684,5.79554941859,3.8
1970--5--8.54166666667,0.0,8.55800150083,5.69117140324,3.8
1970--5--8.58333333333,0.0,8.55791150783,5.67831658919,3.4
1970--5--8.625,0.0,8.55787825625,5.67370232753,3.3
1970--5--8.66666666667,0.0,8.55787054941,4.16257812413,3.2
1970--5--8.70833333333,0.0,8.55791456335,4.14214947181,3.0
1970--5--8.75,0.0,8.55798669572,4.12100370026,2.9
1970--5--8.79166666667,0.0,8.55808311185,5.82316769961,2.8
1970--5--8.83333333333,0.0,8.55820350393,5.80916185261,2.7
1970--5--8.875,0.0,8.55833863324,5.80382014898,2.7
1970--5--8.91666666667,0.0,8.55849665478,5.79854249183,2.7
1970--5--8.95833333333,0.0,8.55865482703,5.79058283619,2.6
1970--5--9,0.0,8.55882987367,5.78523558944,2.6
1970--5--9.04166666667,0.0,8.55900143797,5.77995220058,2.5
1970--5--9.08333333333,0.0,8.55919027396,5.77412546934,2.5
1970--5--9.125,0.0,8.55937826087,5.76881414261,2.4
1970--5--9.16666666667,0.0,8.45958425935,5.66343314946,2.4
1970--5--9.20833333333,0.0,8.45976513288,5.66445960676,2.3
1970--5--9.25,0.0,8.45996584157,5.65379602376,2.3
1970--5--9.29166666667,0.0,8.46016309606,5.64849280792,2.2
1970--5--9.33333333333,0.0,8.46037618313,5.64419457455,2.2
1970--5--9.375,0.0,8.46058782138,5.63886140136,2.1
1970--5--9.41666666667,0.0,8.46081894353,5.63345922502,2.1
1970--5--9.45833333333,0.0,8.4610469762,5.62925292067,2.0
1970--5--9.5,0.0,8.46129314971,5.62266687572,2.0
1970--5--9.54166666667,0.0,8.46153623976,5.61557963974,2.0
1970--5--9.58333333333,0.0,8.4617732524,5.60791344467,1.9
1970--5--9.625,0.0,8.46201519829,5.60244649496,1.9
1970--5--9.66666666667,0.0,8.462255004,5.59704295202,1.8
1970--5--9.70833333333,0.0,8.46250968072,5.59250059298,1.8
1970--5--9.75,0.0,8.46273250796,5.58706785138,1.7
1970--5--9.79166666667,0.0,8.46297937924,5.58156712129,1.7
1970--5--9.83333333333,0.0,8.36322464357,5.47699614288,1.6
1970--5--9.875,0.0,8.36345636485,5.47155379374,1.6
1970--5--9.91666666667,0.0,8.36368671925,5.46613071789,1.5
1970--5--9.95833333333,0.0,8.36394167024,5.46126038465,1.5
1970--5--10,0.0,8.36418226034,5.45580884412,1.4
1970--5--10.0416666667,0.0,8.36446086056,5.21099212648,1.4
1970--5--10.0833333333,0.0,8.3647114294,5.2064977951,1.4
1970--5--10.125,0.0,8.36494592288,5.20235258838,1.3
1970--5--10.1666666667,0.0,8.36520666739,5.19814740303,1.3
1970--5--10.2083333333,0.0,8.36546605053,5.19339143256,1.3
1970--5--10.25,0.0,8.3657240741,5.18923302781,1.2
1970--5--10.2916666667,0.0,8.36600877422,5.63430981993,1.2
1970--5--10.3333333333,0.0,8.36627660975,5.62904989544,1.2
1970--5--10.375,0.0,8.36655824866,5.62380653999,1.2
1970--5--10.4166666667,0.0,8.36683829941,5.59328750105,1.1
1970--5--10.4583333333,0.0,8.36714528548,5.58801376191,1.1
1970--5--10.5,0.0,8.36745043366,5.58279461424,1.1
1970--5--10.5416666667,0.0,8.26770643516,5.45275149566,1.1
1970--5--10.5833333333,0.0,8.26791522013,5.44765379081,1.0
1970--5--10.625,0.0,8.26815135317,5.20941432971,1.0
1970--5--10.6666666667,0.0,8.26832691239,5.1844743527,1.0
1970--5--10.7083333333,0.0,8.26848007172,5.18049067576,1.0
1970--5--10.75,0.0,8.26863289314,5.17651747051,0.9
1970--5--10.7916666667,0.0,8.26879134364,5.15229126656,0.9
1970--5--10.8333333333,0.0,8.26892561808,5.14831633201,0.9
1970--5--10.875,0.0,8.26905965771,5.1443518306,0.8
1970--5--10.9166666667,0.0,8.26922310573,5.12110169098,0.8
1970--5--10.9583333333,0.0,8.26936151641,5.11713439335,0.8
1970--5--11,0.0,8.26949969231,5.11317749286,0.8
1970--5--11.0416666667,0.0,8.26963763356,5.09119469319,0.7
1970--5--11.0833333333,0.0,8.26978017159,5.08720127308,0.7
1970--5--11.125,0.0,8.26994798666,5.083250598,0.7
1970--5--11.1666666667,0.0,8.2701154642,5.07798046563,0.7
1970--5--11.2083333333,0.0,8.27028260443,5.08031763365,0.7
1970--5--11.25,0.0,8.27044940758,5.14454648526,0.6
1970--5--11.2916666667,0.0,8.17062163726,3.01467659521,0.6
1970--5--11.3333333333,0.0,8.17076253514,2.99440690463,0.6
1970--5--11.375,0.0,8.17090319919,2.97615012065,0.6
1970--5--11.4166666667,0.0,8.17104362955,2.97154879996,0.6
1970--5--11.4583333333,0.0,8.17115773732,2.96698783802,0.5
1970--5--11.5,0.0,8.1713025216,2.96222115556,0.5
1970--5--11.5416666667,0.0,8.17147306797,2.94413615028,0.5
1970--5--11.5833333333,0.0,8.17164327834,2.93958579708,0.5
1970--5--11.625,0.0,8.17181315293,2.93507499104,0.5
1970--5--11.6666666667,0.0,8.17195686367,2.93060321809,0.4
1970--5--11.7083333333,0.0,8.17222888205,2.91272097268,0.4
1970--5--11.75,0.0,8.17252159646,2.90821822028,0.4
1970--5--11.7916666667,0.0,8.17283367072,2.90375424595,0.4
1970--5--11.8333333333,0.0,8.17316373075,2.89932855018,0.4
1970--5--11.875,0.0,8.17351036477,2.88217812842,0.3
1970--5--11.9166666667,0.0,8.17390386281,2.87759771887,0.3
1970--5--11.9583333333,0.0,8.17437237834,2.87317673353,0.3
1970--5--12,0.0,8.17487255696,2.86879331693,0.3
1970--5--12.0416666667,0.0,8.17531768203,2.85257390638,0.3
1970--5--12.0833333333,0.0,8.07537982145,2.74827285811,0.3
1970--5--12.125,0.0,8.07483602806,10.1263375637,0.3
1970--5--12.1666666667,0.0,8.07335692088,10.1263375637,0.2
1970--5--12.2083333333,0.0,8.07060041237,9.94258977772,0.2
1970--5--12.25,0.0,8.06667026114,9.85393830121,0.2
1970--5--12.2916666667,0.0,8.06133998478,9.76732943066,0.2
1970--5--12.3333333333,0.0,8.05360169617,9.76732943066,0.2
1970--5--12.375,0.0,8.04336448475,9.682688963,0.2
1970--5--12.4166666667,0.0,8.03044330732,9.59994641942,0.2
1970--5--12.4583333333,0.0,8.01441546983,9.51903480616,0.2
1970--5--12.5,0.0,7.99516289264,9.51903480616,0.2
1970--5--12.5416666667,0.0,7.97264747317,9.43989039407,0.2
1970--5--12.5833333333,0.0,7.94733809656,9.36245251511,0.1
1970--5--12.625,0.0,7.91807685901,9.28628956701,0.1
1970--5--12.6666666667,0.0,7.88489134233,9.2861026577,0.1
1970--5--12.7083333333,0.0,7.84792437871,9.21172510458,0.1
1970--5--12.75,0.0,7.80681935241,9.13889097686,0.1
1970--5--12.7916666667,0.0,7.76245473274,9.06755005658,0.1
1970--5--12.8333333333,0.0,7.71391283878,9.06736672661,0.1
1970--5--12.875,0.0,7.6615420042,8.9974722087,0.1
1970--5--12.9166666667,0.0,7.50426897275,8.8289770708,0.1
1970--5--12.9583333333,0.0,7.44324861791,8.76219724904,0.1
1970--5--13,0.0,7.37905689554,8.76219724904,0.0
1970--5--13.0416666667,0.0,7.31322940907,8.69619023076,0.0
1970--5--13.0833333333,0.0,7.23832248901,8.63163653412,0.0
1970--5--13.125,0.0,7.15721398017,8.56831779433,0.0
1970--5--13.1666666667,0.0,7.07142318112,8.5681412073,0.0
1970--5--13.2083333333,0.0,6.98053652906,4.04756904608,0.0
1970--5--13.25,0.0,6.88407670745,4.04053847504,0.0
1970--5--13.2916666667,0.0,6.7839829877,4.03354866301,0.0
1970--5--13.3333333333,0.0,6.68122693242,4.02659925388,0.0
1970--5--13.375,0.0,6.57428407419,4.03176134384,0.0
1970--5--13.4166666667,0.0,6.46413506643,4.01791145756,0.0
1970--5--13.4583333333,0.0,6.3504943042,4.0110462098,0.0
1970--5--13.5,0.0,6.23303115458,4.00422029944,0.0
1970--5--13.5416666667,0.0,6.10194125193,4.0018000205,0.0
1970--5--13.5833333333,0.0,5.97826878484,3.99501907734,0.0
1970--5--13.625,0.0,5.85446722644,3.98827676667,0.0
1970--5--13.6666666667,0.0,5.73049514747,3.98157275687,0.0
1970--5--13.7083333333,0.0,5.60952560783,3.97850547911,0.0
1970--5--13.75,0.0,5.3901096621,3.87184695376,0.0
1970--5--13.7916666667,0.0,5.27070052946,3.86537228988,0.0
1970--5--13.8333333333,0.0,5.15451560839,3.85886125772,0.0
1970--5--13.875,0.0,5.04010325478,3.85451238297,0.1
1970--5--13.9166666667,0.0,4.92914784447,3.84819470997,0.1
1970--5--13.9583333333,0.0,4.82181142049,3.84183969964,0.1
1970--5--14,0.0,4.71668496884,3.83552028988,0.1
1970--5--14.0416666667,0.0,4.61543861821,3.83019744004,0.1
1970--5--14.0833333333,0.0,4.51823390419,3.82392627496,0.1
1970--5--14.125,0.0,4.42371564799,3.81769005011,0.1
1970--5--14.1666666667,0.0,4.33200416064,3.81148847239,0.1
1970--5--14.2083333333,0.01181408787,4.2417152272,3.80532125195,0.1
1970--5--14.25,0.07771666346,4.15442141024,3.79918810221,0.1
1970--5--14.2916666667,0.14161928446,4.06875490803,3.79308873978,0.1
1970--5--14.3333333333,0.20350720929,3.9847873208,3.78702288444,0.1
1970--5--14.375,0.2633612905,3.90259399797,3.78099025904,0.1
1970--5--14.4166666667,0.32115784343,3.82225420115,3.77499058955,0.1
1970--5--14.4583333333,0.37199429487,3.74827867139,3.76902360492,0.1
1970--5--14.5,0.4237227496,3.67361438887,3.7630890371,0.1
1970--5--14.5416666667,0.47013246398,3.60404788174,3.75718662099,0.1
1970--5--14.5833333333,0.51722750658,3.53401549679,3.75131609436,0.1
1970--5--14.625,0.55759891007,3.47063233416,3.74547719788,0.1
1970--5--14.6666666667,0.4983406976,3.30712152497,3.63966967501,0.1
1970--5--14.7083333333,0.53157818552,3.25165772901,3.63403380788,0.1
1970--5--14.75,0.56224410172,3.19908008446,3.6283580474,0.1
1970--5--14.7916666667,0.59031597325,3.14946091109,3.62271258108,0.1
1970--5--14.8333333333,0.61934747568,3.09912802624,3.61709716558,0.1
1970--5--14.875,0.64816640826,3.04930450781,3.61151156019,0.1
1970--5--14.9166666667,0.67318479037,3.00379479349,3.60595552679,0.1
1970--5--14.9583333333,0.69897568933,2.95775024831,3.60042882978,0.1
1970--5--15,0.7210012611,2.91607632255,3.59493123608,0.1
1970--5--15.0416666667,0.74474106254,2.87282089897,3.58946251509,0.1
1970--5--15.0833333333,0.76580537602,2.83280038094,3.58402243864,0.1
1970--5--15.125,0.78739681992,2.79248547565,3.57861078099,0.1
1970--5--15.1666666667,0.80954968155,2.75184099611,3.57322731878,0.1
